# Exported: 2026-04-06 | Filters: None (all vulnerabilities)
CVE,Severity,KEV,Status,Server,Package,Version,Fixed Version,First Detected,Last Seen,Fixed Date,Scanner
CVE-2024-47748,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47747,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47745,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47742,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47740,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47739,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47738,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47737,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47736,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47735,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47734,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47730,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-135.146,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47728,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47726,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-140.150,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47723,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47720,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47718,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47713,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47712,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47710,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47709,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47707,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-135.146,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47706,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47705,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47704,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47703,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47701,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47699,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47698,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47697,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47696,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47695,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47693,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47692,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47690,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47689,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47684,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47683,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47679,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47678,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47674,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47673,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47671,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47670,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47669,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47668,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47667,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47666,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-173.183,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47665,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47664,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47663,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47662,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47661,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47660,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47659,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47658,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47408,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-135.146,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47143,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-135.146,6 abr 2026,6 abr 2026,,trivy
CVE-2024-47141,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46871,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-135.146,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46870,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46865,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46861,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46860,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46859,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46858,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46857,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46855,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46854,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46853,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46852,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46849,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46848,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46844,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46843,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46842,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46841,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-135.146,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46840,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46836,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46835,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46834,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46833,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46832,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46830,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-173.183,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46829,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46828,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46823,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46822,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46821,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-142.152,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46820,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46819,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46818,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46817,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46816,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-144.157,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46815,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46814,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46813,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46812,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-142.152,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46811,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46810,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46809,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-135.146,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46808,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46807,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46806,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46805,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46804,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46803,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46802,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46800,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46798,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46795,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46791,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46787,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-143.153,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46784,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-135.146,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46783,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46782,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46781,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46780,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46777,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46775,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46774,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-144.157,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46771,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46770,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46765,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46763,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46762,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46761,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46759,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46755,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46754,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46753,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-142.152,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46752,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46751,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-144.157,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46750,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46749,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46748,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46747,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46746,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46745,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46744,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46743,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46742,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-144.157,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46740,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46739,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46738,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46737,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46733,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46732,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46731,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46730,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46729,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46728,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46727,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46726,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46725,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46724,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46723,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46722,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46721,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46720,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46719,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46718,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46717,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46716,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46715,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46714,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46713,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46707,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46705,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46702,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-125.135,6 abr 2026,6 abr 2026,,trivy
CVE-2024-46695,MEDIUM,No,Open,rengine,linux-modules-5.15.0-112-generic,5.15.0-112.122,5.15.0-127.137,6 abr 2026,6 abr 2026,,trivy
